0,0,-5,-0.399169,-0.244652,0.883634,
0,0,-5,-0.377187,-0.247123,0.892558,
0,0,-5,-0.354549,-0.249498,0.901136,
0,0,-5,-0.33127,-0.251765,0.909326,
0,0,-5,-0.30737,-0.253914,0.917088,
0,0,-5,-0.282874,-0.255934,0.924381,
0,0,-5,-0.257812,-0.257812,0.931164,
0,0,-5,-0.232218,-0.259538,0.937398,
0,0,-5,-0.206133,-0.261101,0.943046,
0,0,-5,-0.1796,-0.262493,0.948072,
0,0,-5,-0.152671,-0.263704,0.952445,
0,0,-5,-0.125396,-0.264726,0.956136,
0,0,-5,-0.0978348,-0.265552,0.95912,
0,0,-5,-0.0700464,-0.266176,0.961376,
0,0,-5,-0.042094,-0.266595,0.962889,
0,0,-5,-0.0140424,-0.266805,0.963648,
0,0,-5,0.0140424,-0.266805,0.963648,
0,0,-5,0.042094,-0.266595,0.962889,
0,0,-5,0.0700464,-0.266176,0.961376,
0,0,-5,0.0978348,-0.265552,0.95912,
0,0,-5,0.125396,-0.264726,0.956136,
0,0,-5,0.152671,-0.263704,0.952445,
0,0,-5,0.1796,-0.262493,0.948072,
0,0,-5,0.206133,-0.261101,0.943046,
0,0,-5,0.232218,-0.259538,0.937398,
0,0,-5,0.257812,-0.257812,0.931164,
0,0,-5,0.282874,-0.255934,0.924381,
0,0,-5,0.30737,-0.253914,0.917088,
0,0,-5,0.33127,-0.251765,0.909326,
0,0,-5,0.354549,-0.249498,0.901136,
0,0,-5,0.377187,-0.247123,0.892558,
0,0,-5,0.399169,-0.244652,0.883634,
0,0,-5,-0.401573,-0.220218,0.888956,
0,0,-5,-0.379506,-0.222469,0.898044,
0,0,-5,-0.356771,-0.224634,0.906782,
0,0,-5,-0.333384,-0.226701,0.915129,
0,0,-5,-0.309366,-0.228661,0.923042,
0,0,-5,-0.28474,-0.230504,0.930479,
0,0,-5,-0.259538,-0.232218,0.937398,
0,0,-5,-0.233794,-0.233794,0.943759,
0,0,-5,-0.207548,-0.235222,0.949523,
0,0,-5,-0.180847,-0.236493,0.954655,
0,0,-5,-0.15374,-0.237599,0.95912,
0,0,-5,-0.126282,-0.238533,0.962889,
0,0,-5,-0.0985302,-0.239288,0.965936,
0,0,-5,-0.0705466,-0.239858,0.968241,
0,0,-5,-0.0423955,-0.240241,0.969787,
0,0,-5,-0.0141431,-0.240434,0.970563,
0,0,-5,0.0141431,-0.240434,0.970563,
0,0,-5,0.0423955,-0.240241,0.969787,
0,0,-5,0.0705466,-0.239858,0.968241,
0,0,-5,0.0985302,-0.239288,0.965936,
0,0,-5,0.126282,-0.238533,0.962889,
0,0,-5,0.15374,-0.237599,0.95912,
0,0,-5,0.180847,-0.236493,0.954655,
0,0,-5,0.207548,-0.235222,0.949523,
0,0,-5,0.233794,-0.233794,0.943759,
0,0,-5,0.259538,-0.232218,0.937398,
0,0,-5,0.28474,-0.230504,0.930479,
0,0,-5,0.309366,-0.228661,0.923042,
0,0,-5,0.333384,-0.226701,0.915129,
0,0,-5,0.356771,-0.224634,0.906782,
0,0,-5,0.379506,-0.222469,0.898044,
0,0,-5,0.401573,-0.220218,0.888956,
0,0,-5,-0.403747,-0.195361,0.893769,
0,0,-5,-0.381603,-0.197381,0.903006,
0,0,-5,-0.358781,-0.199323,0.911892,
0,0,-5,-0.335298,-0.201179,0.920382,
0,0,-5,-0.311172,-0.202938,0.928433,
0,0,-5,-0.28643,-0.204593,0.936002,
0,0,-5,-0.261101,-0.206133,0.943046,
0,0,-5,-0.235222,-0.207548,0.949523,
0,0,-5,-0.208832,-0.208832,0.955394,
0,0,-5,-0.181978,-0.209974,0.960622,
0,0,-5,-0.154711,-0.210969,0.965172,
0,0,-5,-0.127085,-0.211809,0.969013,
0,0,-5,-0.0991608,-0.212488,0.972119,
0,0,-5,-0.0710004,-0.213001,0.974469,
0,0,-5,-0.0426691,-0.213346,0.976045,
0,0,-5,-0.0142346,-0.213518,0.976835,
0,0,-5,0.0142346,-0.213518,0.976835,
0,0,-5,0.0426691,-0.213346,0.976045,
0,0,-5,0.0710004,-0.213001,0.974469,
0,0,-5,0.0991608,-0.212488,0.972119,
0,0,-5,0.127085,-0.211809,0.969013,
0,0,-5,0.154711,-0.210969,0.965172,
0,0,-5,0.181978,-0.209974,0.960622,
0,0,-5,0.208832,-0.208832,0.955394,
0,0,-5,0.235222,-0.207548,0.949523,
0,0,-5,0.261101,-0.206133,0.943046,
0,0,-5,0.28643,-0.204593,0.936002,
0,0,-5,0.311172,-0.202938,0.928433,
0,0,-5,0.335298,-0.201179,0.920382,
0,0,-5,0.358781,-0.199323,0.911892,
0,0,-5,0.381603,-0.197381,0.903006,
0,0,-5,0.403747,-0.195361,0.893769,
0,0,-5,-0.405678,-0.170123,0.898044,
0,0,-5,-0.383466,-0.171899,0.907416,
0,0,-5,-0.360568,-0.173607,0.916434,
0,0,-5,-0.336999,-0.17524,0.925053,
0,0,-5,-0.312779,-0.176788,0.933228,
0,0,-5,-0.287934,-0.178245,0.940916,
0,0,-5,-0.262493,-0.1796,0.948072,
0,0,-5,-0.236493,-0.180847,0.954655,
0,0,-5,-0.209974,-0.181978,0.960622,
0,0,-5,-0.182985,-0.182985,0.965936,
0,0,-5,-0.155575,-0.183861,0.970563,
0,0,-5,-0.127801,-0.184601,0.974469,
0,0,-5,-0.0997228,-0.185199,0.977628,
0,0,-5,-0.0714046,-0.185652,0.980018,
0,0,-5,-0.0429129,-0.185956,0.981621,
0,0,-5,-0.014316,-0.186108,0.982425,
0,0,-5,0.014316,-0.186108,0.982425,
0,0,-5,0.0429129,-0.185956,0.981621,
0,0,-5,0.0714046,-0.185652,0.980018,
0,0,-5,0.0997228,-0.185199,0.977628,
0,0,-5,0.127801,-0.184601,0.974469,
0,0,-5,0.155575,-0.183861,0.970563,
0,0,-5,0.182985,-0.182985,0.965936,
0,0,-5,0.209974,-0.181978,0.960622,
0,0,-5,0.236493,-0.180847,0.954655,
0,0,-5,0.262493,-0.1796,0.948072,
0,0,-5,0.287934,-0.178245,0.940916,
0,0,-5,0.312779,-0.176788,0.933228,
0,0,-5,0.336999,-0.17524,0.925053,
0,0,-5,0.360568,-0.173607,0.916434,
0,0,-5,0.383466,-0.171899,0.907416,
0,0,-5,0.405678,-0.170123,0.898044,
0,0,-5,-0.407356,-0.144546,0.901758,
0,0,-5,-0.385086,-0.146067,0.911248,
0,0,-5,-0.362122,-0.147531,0.920382,
0,0,-5,-0.338479,-0.148931,0.929113,
0,0,-5,-0.314177,-0.150259,0.937398,
0,0,-5,-0.289242,-0.151508,0.94519,
0,0,-5,-0.263704,-0.152671,0.952445,
0,0,-5,-0.237599,-0.15374,0.95912,
0,0,-5,-0.210969,-0.154711,0.965172,
0,0,-5,-0.183861,-0.155575,0.970563,
0,0,-5,-0.156327,-0.156327,0.975256,
0,0,-5,-0.128424,-0.156962,0.979219,
0,0,-5,-0.100212,-0.157476,0.982425,
0,0,-5,-0.0717567,-0.157865,0.98485,
0,0,-5,-0.0431252,-0.158126,0.986477,
0,0,-5,-0.0143869,-0.158256,0.987293,
0,0,-5,0.0143869,-0.158256,0.987293,
0,0,-5,0.0431252,-0.158126,0.986477,
0,0,-5,0.0717567,-0.157865,0.98485,
0,0,-5,0.100212,-0.157476,0.982425,
0,0,-5,0.128424,-0.156962,0.979219,
0,0,-5,0.156327,-0.156327,0.975256,
0,0,-5,0.183861,-0.155575,0.970563,
0,0,-5,0.210969,-0.154711,0.965172,
0,0,-5,0.237599,-0.15374,0.95912,
0,0,-5,0.263704,-0.152671,0.952445,
0,0,-5,0.289242,-0.151508,0.94519,
0,0,-5,0.314177,-0.150259,0.937398,
0,0,-5,0.338479,-0.148931,0.929113,
0,0,-5,0.362122,-0.147531,0.920382,
0,0,-5,0.385086,-0.146067,0.911248,
0,0,-5,0.407356,-0.144546,0.901758,
0,0,-5,-0.40877,-0.118675,0.904888,
0,0,-5,-0.386451,-0.119933,0.914479,
0,0,-5,-0.363431,-0.121144,0.923711,
0,0,-5,-0.339726,-0.122302,0.932539,
0,0,-5,-0.315356,-0.1234,0.940916,
0,0,-5,-0.290346,-0.124434,0.948797,
0,0,-5,-0.264726,-0.125396,0.956136,
0,0,-5,-0.238533,-0.126282,0.962889,
0,0,-5,-0.211809,-0.127085,0.969013,
0,0,-5,-0.184601,-0.127801,0.974469,
0,0,-5,-0.156962,-0.128424,0.979219,
0,0,-5,-0.12895,-0.12895,0.983231,
0,0,-5,-0.100625,-0.129375,0.986477,
0,0,-5,-0.0720542,-0.129697,0.988932,
0,0,-5,-0.0433045,-0.129914,0.990579,
0,0,-5,-0.0144469,-0.130022,0.991406,
0,0,-5,0.0144469,-0.130022,0.991406,
0,0,-5,0.0433045,-0.129914,0.990579,
0,0,-5,0.0720542,-0.129697,0.988932,
0,0,-5,0.100625,-0.129375,0.986477,
0,0,-5,0.12895,-0.12895,0.983231,
0,0,-5,0.156962,-0.128424,0.979219,
0,0,-5,0.184601,-0.127801,0.974469,
0,0,-5,0.211809,-0.127085,0.969013,
0,0,-5,0.238533,-0.126282,0.962889,
0,0,-5,0.264726,-0.125396,0.956136,
0,0,-5,0.290346,-0.124434,0.948797,
0,0,-5,0.315356,-0.1234,0.940916,
0,0,-5,0.339726,-0.122302,0.932539,
0,0,-5,0.363431,-0.121144,0.923711,
0,0,-5,0.386451,-0.119933,0.914479,
0,0,-5,0.40877,-0.118675,0.904888,
0,0,-5,-0.409912,-0.0925608,0.907416,
0,0,-5,-0.387554,-0.0935474,0.917088,
0,0,-5,-0.36449,-0.0944973,0.9264,
0,0,-5,-0.340735,-0.0954057,0.935306,
0,0,-5,-0.316309,-0.096268,0.943759,
0,0,-5,-0.291238,-0.0970792,0.951712,
0,0,-5,-0.265552,-0.0978348,0.95912,
0,0,-5,-0.239288,-0.0985302,0.965936,
0,0,-5,-0.212488,-0.0991608,0.972119,
0,0,-5,-0.185199,-0.0997228,0.977628,
0,0,-5,-0.157476,-0.100212,0.982425,
0,0,-5,-0.129375,-0.100625,0.986477,
0,0,-5,-0.10096,-0.10096,0.989755,
0,0,-5,-0.0722948,-0.101213,0.992235,
0,0,-5,-0.0434496,-0.101382,0.993898,
0,0,-5,-0.0144954,-0.101468,0.994733,
0,0,-5,0.0144954,-0.101468,0.994733,
0,0,-5,0.0434496,-0.101382,0.993898,
0,0,-5,0.0722948,-0.101213,0.992235,
0,0,-5,0.10096,-0.10096,0.989755,
0,0,-5,0.129375,-0.100625,0.986477,
0,0,-5,0.157476,-0.100212,0.982425,
0,0,-5,0.185199,-0.0997228,0.977628,
0,0,-5,0.212488,-0.0991608,0.972119,
0,0,-5,0.239288,-0.0985302,0.965936,
0,0,-5,0.265552,-0.0978348,0.95912,
0,0,-5,0.291238,-0.0970792,0.951712,
0,0,-5,0.316309,-0.096268,0.943759,
0,0,-5,0.340735,-0.0954057,0.935306,
0,0,-5,0.36449,-0.0944973,0.9264,
0,0,-5,0.387554,-0.0935474,0.917088,
0,0,-5,0.409912,-0.0925608,0.907416,
0,0,-5,-0.410775,-0.066254,0.909326,
0,0,-5,-0.388387,-0.0669632,0.91906,
0,0,-5,-0.365289,-0.0676462,0.928433,
0,0,-5,-0.341497,-0.0682994,0.937398,
0,0,-5,-0.317029,-0.0689194,0.945908,
0,0,-5,-0.291912,-0.0695029,0.953916,
0,0,-5,-0.266176,-0.0700464,0.961376,
0,0,-5,-0.239858,-0.0705466,0.968241,
0,0,-5,-0.213001,-0.0710004,0.974469,
0,0,-5,-0.185652,-0.0714046,0.980018,
0,0,-5,-0.157865,-0.0717567,0.98485,
0,0,-5,-0.129697,-0.0720542,0.988932,
0,0,-5,-0.101213,-0.0722948,0.992235,
0,0,-5,-0.0724768,-0.0724768,0.994733,
0,0,-5,-0.0435594,-0.072599,0.99641,
0,0,-5,-0.0145321,-0.0726603,0.997251,
0,0,-5,0.0145321,-0.0726603,0.997251,
0,0,-5,0.0435594,-0.072599,0.99641,
0,0,-5,0.0724768,-0.0724768,0.994733,
0,0,-5,0.101213,-0.0722948,0.992235,
0,0,-5,0.129697,-0.0720542,0.988932,
0,0,-5,0.157865,-0.0717567,0.98485,
0,0,-5,0.185652,-0.0714046,0.980018,
0,0,-5,0.213001,-0.0710004,0.974469,
0,0,-5,0.239858,-0.0705466,0.968241,
0,0,-5,0.266176,-0.0700464,0.961376,
0,0,-5,0.291912,-0.0695029,0.953916,
0,0,-5,0.317029,-0.0689194,0.945908,
0,0,-5,0.341497,-0.0682994,0.937398,
0,0,-5,0.365289,-0.0676462,0.928433,
0,0,-5,0.388387,-0.0669632,0.91906,
0,0,-5,0.410775,-0.066254,0.909326,
0,0,-5,-0.411353,-0.0398084,0.910606,
0,0,-5,-0.388945,-0.0402357,0.920382,
0,0,-5,-0.365825,-0.0406473,0.929795,
0,0,-5,-0.342008,-0.0410409,0.9388,
0,0,-5,-0.317512,-0.0414146,0.947349,
0,0,-5,-0.292364,-0.0417664,0.955394,
0,0,-5,-0.266595,-0.042094,0.962889,
0,0,-5,-0.240241,-0.0423955,0.969787,
0,0,-5,-0.213346,-0.0426691,0.976045,
0,0,-5,-0.185956,-0.0429129,0.981621,
0,0,-5,-0.158126,-0.0431252,0.986477,
0,0,-5,-0.129914,-0.0433045,0.990579,
0,0,-5,-0.101382,-0.0434496,0.993898,
0,0,-5,-0.072599,-0.0435594,0.99641,
0,0,-5,-0.043633,-0.043633,0.998094,
0,0,-5,-0.0145567,-0.04367,0.99894,
0,0,-5,0.0145567,-0.04367,0.99894,
0,0,-5,0.043633,-0.043633,0.998094,
0,0,-5,0.072599,-0.0435594,0.99641,
0,0,-5,0.101382,-0.0434496,0.993898,
0,0,-5,0.129914,-0.0433045,0.990579,
0,0,-5,0.158126,-0.0431252,0.986477,
0,0,-5,0.185956,-0.0429129,0.981621,
0,0,-5,0.213346,-0.0426691,0.976045,
0,0,-5,0.240241,-0.0423955,0.969787,
0,0,-5,0.266595,-0.042094,0.962889,
0,0,-5,0.292364,-0.0417664,0.955394,
0,0,-5,0.317512,-0.0414146,0.947349,
0,0,-5,0.342008,-0.0410409,0.9388,
0,0,-5,0.365825,-0.0406473,0.929795,
0,0,-5,0.388945,-0.0402357,0.920382,
0,0,-5,0.411353,-0.0398084,0.910606,
0,0,-5,-0.411643,-0.0132788,0.911248,
0,0,-5,-0.389225,-0.0134216,0.921045,
0,0,-5,-0.366094,-0.013559,0.930479,
0,0,-5,-0.342264,-0.0136906,0.939504,
0,0,-5,-0.317755,-0.0138154,0.948072,
0,0,-5,-0.292591,-0.0139329,0.956136,
0,0,-5,-0.266805,-0.0140424,0.963648,
0,0,-5,-0.240434,-0.0141431,0.970563,
0,0,-5,-0.213518,-0.0142346,0.976835,
0,0,-5,-0.186108,-0.014316,0.982425,
0,0,-5,-0.158256,-0.0143869,0.987293,
0,0,-5,-0.130022,-0.0144469,0.991406,
0,0,-5,-0.101468,-0.0144954,0.994733,
0,0,-5,-0.0726603,-0.0145321,0.997251,
0,0,-5,-0.04367,-0.0145567,0.99894,
0,0,-5,-0.014569,-0.014569,0.999788,
0,0,-5,0.014569,-0.014569,0.999788,
0,0,-5,0.04367,-0.0145567,0.99894,
0,0,-5,0.0726603,-0.0145321,0.997251,
0,0,-5,0.101468,-0.0144954,0.994733,
0,0,-5,0.130022,-0.0144469,0.991406,
0,0,-5,0.158256,-0.0143869,0.987293,
0,0,-5,0.186108,-0.014316,0.982425,
0,0,-5,0.213518,-0.0142346,0.976835,
0,0,-5,0.240434,-0.0141431,0.970563,
0,0,-5,0.266805,-0.0140424,0.963648,
0,0,-5,0.292591,-0.0139329,0.956136,
